ID,ID map,Dataset,Reported Speech,Speakers,Degree,ICTA,PropRel,L1,L1 IC,L1 Role,L1 Stance,L1 ID dialogue flow,L1 ID,L1Reported Speech,L1Reported Speech IC,L1Reported Speech Role,L1Reported Speech Stance,L1Reported Speech ID,L2,L2 IC,L2 Role,L2 Stance,L2 ID dialogue flow,L2 ID,L2Reported Speech,L2Reported Speech IC,L2Reported Speech Role,L2Reported Speech Stance,L2Reported Speech ID,L3,L3 IC,L3 Role,L3 Stance,L3 ID dialogue flow,L3 ID,L3Reported Speech,L3Reported Speech IC,L3Reported Speech Role,L3Reported Speech Stance,L3Reported Speech ID,L4,L4 IC,L4 Role,L4 Stance,L4 ID dialogue flow,L4 ID,L4Reported Speech,L4Reported Speech IC,L4Reported Speech Role,L4Reported Speech Stance,L4Reported Speech ID,L5,L5 IC,L5 Role,L5 Stance,L5 ID dialogue flow,L5 ID,L6,L6 IC,L6 Role,L6 Stance,L6 ID dialogue flow,L6 ID,L7,L7 IC,L7 Role,L7 Stance,L7 ID dialogue flow,L7 ID,PL1Reported Speech,PL1Reported Speech ID,PL2Reported Speech,PL2Reported Speech ID,PL3Reported Speech,PL3Reported Speech ID,PL4Reported Speech,PL4Reported Speech ID,P1,P1 ID,P2,P2 ID,P3,P3 ID,P4,P4 ID,P5,P5 ID,P6,P6 ID,P7,P7 ID,L1Reported Speech to L2Reported Speech,L1Reported Speech to P2,L1Reported Speech to P3,L2Reported Speech to L1Reported Speech,L2Reported Speech to PL1Reported Speech,L2Reported Speech to P1,L2Reported Speech to P2,L3Reported Speech to P1,L4Reported Speech to P1,NOT L1Reported Speech to L1Reported Speech,NOT PL1Reported Speech to P1,NOT PL2Reported Speech to PL2Reported Speech,NOT P1 to P1,PL1Reported Speech to PL2Reported Speech,PL1Reported Speech to P2,PL1Reported Speech to P3,PL1Reported Speech to P4,PL2Reported Speech to NOT PL2Reported Speech,PL2Reported Speech to PL1Reported Speech,PL2Reported Speech to P1,PL2Reported Speech to P3,PL3Reported Speech to P1,P1 to L2Reported Speech,P1 to PL2Reported Speech,P1 to P2,P1 to P3,P1 to P4,P1 to P5,P2 to L1Reported Speech,P2 to Out of TA,P2 to PL1Reported Speech,P2 to P1,P2 to P3,P2 to P4,P2 to P5,P3 to PL1Reported Speech,P3 to P1,P3 to P2,P3 to P4,P3 to P5,P4 to PL1Reported Speech,P4 to P1,P4 to P2,P4 to P3,P4 to P5,P5 to PL1Reported Speech,P5 to P1,P6 to P1,P6 to P5,P7 to P1,P7 to P5,Rephrase P1 to P1,NOT L1Reported Speech,NOT PL1Reported Speech,NOT PL2Reported Speech,NOT P1,Out of TA,To PL1Reported Speech,To PL2Reported Speech,To PL3Reported Speech,To P1,To P2,Rephrase P1,TA is nonanchoring
677,6215,Morality of Money,1,Same,2,Arguing,Inference,"SR : but in fact Morgan Stanley have pointed out if you add up all the debt, from all the sectors in the economy, we’re actually having 10 times our annual income",Asserting,Witness,Pro,131,30246,"Morgan Stanley : if you add up all the debt, from all the sectors in the economy, we’re actually having 10 times our annual income",Asserting,N_A,N_A,115067,"SR : And if you just take the taxpayers, that is half a million pounds of debt that we all have",Asserting,Witness,Pro,133,30262,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,"if you add up all the debt, from all the sectors in the economy, we’re actually having 10 times our annual income",30244,N_A,0,N_A,0,N_A,0,N_A,0,"if you just take the taxpayers, that is half a million pounds of debt that we all have",30260,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,6215,Morality of Money,0,Same,2,Arguing,Inference,"SR : And if you just take the taxpayers, that is half a million pounds of debt that we all have",Asserting,Witness,Pro,133,30262,N_A,N_A,N_A,N_A,0,SR : Now it’s not necessarily solely a moral question,Asserting,Witness,Pro,134,30265,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"if you just take the taxpayers, that is half a million pounds of debt that we all have",30260,it’s not necessarily solely a moral question,115055,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,6215,Morality of Money,0,Same,4,Arguing,Inference,SR : Now it’s not necessarily solely a moral question,Asserting,Witness,Pro,134,30265,N_A,N_A,N_A,N_A,0,SR : I know we’re here to discuss the morality,Asserting,Witness,Pro,135,115084,N_A,N_A,N_A,N_A,0,SR : But that has become incredibly dangerous and insupportable.,Asserting,Witness,Pro,136,30268,N_A,N_A,N_A,N_A,0,"SR : And it is because, I think, debt certainly was not stigmatised that we’ve somehow allowed ourselves to go along with it",Asserting,Witness,Pro,137,115091,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,it’s not necessarily solely a moral question,115055,we’re here to discuss the morality,115082,that has become incredibly dangerous and insupportable,30266,it is because debt certainly was not stigmatised that we’ve somehow allowed ourselves to go along with it,115089,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,6140,Morality of Money,1,Same,2,Arguing,Inference,"MB : Mr. Lamiday, I suppose your critics would say that you are actually financing consumer spending, as opposed to investment",Asserting,Chair,Neutral,138,30287,"your critics : you are actually financing consumer spending, as opposed to investment",Asserting,N_A,N_A,113723,MB : You're actually financing lifestyles that people can’t actually afford,Asserting,Chair,Neutral,139,30290,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,"JL is actually financing consumer spending, as opposed to investment",113721,N_A,0,N_A,0,N_A,0,N_A,0,JL's actually financing lifestyles that people can’t actually afford,113704,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,6140,Morality of Money,0,Different,2,Disagreeing,Conflict,MB : You're actually financing lifestyles that people can’t actually afford,Asserting,Chair,Neutral,139,30290,N_A,N_A,N_A,N_A,0,JL : No,No,Witness,Con,140,30295,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,JL's actually financing lifestyles that people can’t actually afford,113704,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,6140,Morality of Money,0,Same,2,Arguing,Inference,JL : No,No,Witness,Con,140,30295,N_A,N_A,N_A,N_A,0,JL : What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,Asserting,Witness,Con,141,30302,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,What JL's financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,113711,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683,6140,Morality of Money,0,Same,2,Arguing,Inference,JL : What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,Asserting,Witness,Con,141,30302,N_A,N_A,N_A,N_A,0,"JL : When you think you’ve got 14.2 million people who are self-employed, lots of people working shifts, working part-time, relying on commissions and bonuses.",Popular Conceding,Witness,Con,142,30308,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,What JL's financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,113711,"you’ve got 14.2 million people who are self-employed, lots of people working shifts, working part-time, relying on commissions and bonuses.",30306,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,6140,Morality of Money,0,Same,3,Arguing,Inference,JL : What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,Asserting,Witness,Con,141,30302,N_A,N_A,N_A,N_A,0,JL : Their monthly incomes vary enormously,Asserting,Witness,Con,143,113734,N_A,N_A,N_A,N_A,0,JL :  but their core bills don’t,Asserting,Witness,Con,144,113741,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,What JL's financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,113711,Their monthly incomes vary enormously,113732,their core bills don’t,113739,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,6140,Morality of Money,0,Same,2,Arguing,Inference,JL :  but their core bills don’t,Asserting,Witness,Con,144,113741,N_A,N_A,N_A,N_A,0,"JL : And what we’re doing is providing small loans, for short periods of time, to help them smooth out their family income",Asserting,Witness,Con,145,30320,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,their core bills don’t,113739,"what JL's doing is providing small loans, for short periods of time, to help them smooth out their family income",113717,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,6141,Morality of Money,0,Same,2,TA is non-anchoring,N_A,"CL : Aren’t the people you represent, nowadays called the consumer finance industry, traditionally known as usurers?",Rhetorical Questioning,Panellist,Pro,146,30654,N_A,N_A,N_A,N_A,0,"CL : And isn’t the reason Dante confined them to the lowest circle of hell because they made a big profit at the expense of very poor people, which was widely regarded, quite rightly in my view, as shameful?",Assertive Questioning,Panellist,Pro,147,30657,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"the people JL represents, are nowadays called the consumer finance industry, traditionally known as usurers",113746,"the reason Dante confined them to the lowest circle of hell is because they made a big profit at the expense of very poor people, which was widely regarded as shameful",113748,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,6141,Morality of Money,0,Different,2,Disagreeing,Conflict,"CL : And isn’t the reason Dante confined them to the lowest circle of hell because they made a big profit at the expense of very poor people, which was widely regarded, quite rightly in my view, as shameful?",Assertive Questioning,Panellist,Pro,147,30657,N_A,N_A,N_A,N_A,0,"JL : So, lending money at interest is shameful?",Rhetorical Questioning,Witness,Con,148,30661,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"the reason Dante confined them to the lowest circle of hell is because they made a big profit at the expense of very poor people, which was widely regarded as shameful",113748,lending money at interest isn't shameful,30659,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,6141,Morality of Money,0,Same,2,Arguing,Inference,"JL : So, lending money at interest is shameful?",Rhetorical Questioning,Witness,Con,148,30661,N_A,N_A,N_A,N_A,0,"JL : Well, then that takes away most of the ability of society to use future income to fund an unaffordable product right now",Asserting,Witness,Con,149,30667,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,lending money at interest isn't shameful,30659,that takes away most of the ability of society to use future income to fund an unaffordable product right now,30665,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,6216,Morality of Money,0,Same,3,Arguing,Inference,"JL : So, if I want a washing machine, I have to go to the launderette every week at the moment and spend several pounds in the launderette.",Asserting,Witness,Con,150,30679,N_A,N_A,N_A,N_A,0,"JL : But, if I buy the washing machine, on credit, I can have my own washing machine, for pretty much the same amount of money that I'm spending in the launderette",Asserting,Witness,Con,151,30682,N_A,N_A,N_A,N_A,0,JL : That seems to me to be beneficial,Asserting,Witness,Con,152,30686,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"if I want a washing machine, I have to go to the launderette every week at the moment and spend several pounds in the launderette",30677,"if I buy the washing machine, on credit, I can have my own washing machine, for pretty much the same amount of money that I'm spending in the launderette",30680,That seems to be beneficial,115095,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,6216,Morality of Money,0,Same,2,Arguing,Inference,JL : That seems to me to be beneficial,Asserting,Witness,Con,152,30686,N_A,N_A,N_A,N_A,0,JL : It raises living standards,Asserting,Witness,Con,153,30690,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,That seems to be beneficial,115095,It raises living standards,30688,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,6216,Morality of Money,0,Same,2,Arguing,Inference,JL : It raises living standards,Asserting,Witness,Con,153,30690,N_A,N_A,N_A,N_A,0,"JL : And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?",Rhetorical Questioning,Witness,Con,154,30696,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,It raises living standards,30688,this idea of usury has been fiddled over the years,30694,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,6216,Morality of Money,0,Same,2,Arguing,Inference,"JL : And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?",Rhetorical Questioning,Witness,Con,154,30696,N_A,N_A,N_A,N_A,0,"JL : Because why did we have money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion?",Rhetorical Challenging,Witness,Con,155,30699,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,this idea of usury has been fiddled over the years,30694,"we had money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion",30697,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,6216,Morality of Money,0,Same,2,TA is non-anchoring,N_A,"JL : Because why did we have money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion?",Rhetorical Challenging,Witness,Con,155,30699,N_A,N_A,N_A,N_A,0,JL :  I don’t buy that at all,Asserting,Witness,Con,156,30705,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"we had money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion",30697,JL doesn’t buy that at all,30703,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,6216,Morality of Money,0,Same,3,Arguing,Inference,JL :  I don’t buy that at all,Asserting,Witness,Con,156,30705,N_A,N_A,N_A,N_A,0,JL : I think that credit raises living standards,Asserting,Witness,Con,157,30708,N_A,N_A,N_A,N_A,0,JL : It’s beneficial to people,Asserting,Witness,Con,158,30717,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,JL doesn’t buy that at all,30703,credit raises living standards,30706,It’s beneficial to people,30715,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,6216,Morality of Money,0,Same,2,Arguing,Inference,JL : It’s beneficial to people,Asserting,Witness,Con,158,30717,N_A,N_A,N_A,N_A,0,JL : because it allows them to fund today’s purchases out of their future income,Asserting,Witness,Con,159,30723,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,It’s beneficial to people,30715,it allows them to fund today’s purchases out of their future income,30721,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,6217,Morality of Money,0,Same,2,Arguing,Inference,"CL : Well, I think that’s slightly disingenuous, if I may say so",Asserting,Panellist,Pro,160,30729,N_A,N_A,N_A,N_A,0,CL : Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,Asserting,Panellist,Pro,161,30732,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,that’s slightly disingenuous,30727,Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people JL represents,30730,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,6217,Morality of Money,0,Same,2,Arguing,Inference,CL : Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,Asserting,Panellist,Pro,161,30732,N_A,N_A,N_A,N_A,0,"CL : So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",Asserting,Panellist,Pro,162,30738,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people JL represents,30730,"this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",30736,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,6217,Morality of Money,0,Different,2,Disagreeing,Conflict,"CL : So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",Asserting,Panellist,Pro,162,30738,N_A,N_A,N_A,N_A,0,"JL : Oh, I don’t think that’s true at all",No,Witness,Con,163,30743,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,"this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",30736,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
699,6217,Morality of Money,0,Same,2,Arguing,Inference,"JL : Oh, I don’t think that’s true at all",No,Witness,Con,163,30743,N_A,N_A,N_A,N_A,0,JL : You don’t pay an interest rate,Asserting,Witness,Con,164,30750,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,N_A,N_A,N_A,0,0,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,You don’t pay an interest rate,30748,N_A,0,N_A,0,N_A,0,N_A,0,N_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
